date,campaign_name,adset_name,impressions,clicks,spend,purchases,purchase_conversion_value
2025-02-11,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,69138,899,748.65,67,4846.92
2025-02-12,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,58065,755,632.24,41,2947.69
2025-02-13,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,45997,598,625.14,66,4725.98
2025-02-14,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,46816,609,702.79,68,4860.34
2025-02-15,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,62210,809,640.71,57,4127.21
2025-02-16,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,67601,879,756.97,42,3026.14
2025-02-17,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,83727,1088,981.72,55,3940.79
2025-02-18,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,81782,1063,892.66,107,7676.61
2025-02-19,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,96579,1256,931.9,53,3791.74
2025-02-20,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,76427,994,776.32,71,5083.53
2025-02-21,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,85467,1111,908.23,49,3528.41
2025-02-22,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,54915,714,702.08,73,5274.26
2025-02-23,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,52796,686,666.27,42,3050.76
2025-02-24,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,77278,1005,1147.85,57,4097.03
2025-02-25,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,48854,635,536.51,36,2562.25
2025-02-26,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,55648,723,582.76,40,2866.44
2025-02-27,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,84241,1095,875.03,72,5154.6
2025-02-28,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,71238,926,779.05,60,4293.38
2025-03-01,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,46989,611,558.31,33,2356.82
2025-03-02,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,48333,628,598.33,48,3425.28
2025-03-03,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,54514,709,692.69,38,2738.15
2025-03-04,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,80807,1050,961.02,82,5905.13
2025-03-05,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,78936,1026,1018.42,90,6485.96
2025-03-06,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,112090,1457,1100.25,73,5285.26
2025-03-07,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,46188,600,615.57,53,3829.98
2025-03-08,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,47513,618,566.96,78,5604.1
2025-03-09,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,39454,513,560.24,43,3130.75
2025-03-10,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,91089,1184,1034.6,54,3852.43
2025-03-11,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,75599,983,884.72,76,5473.38
2025-03-12,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,68699,893,832.98,44,3139.85
2025-03-13,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,66649,866,856.03,59,4220.67
2025-03-14,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,69533,904,813.34,50,3623.26
2025-03-15,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,48102,625,594.28,39,2783.74
2025-03-16,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,67266,874,797.86,55,3968.34
2025-03-17,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,82699,1075,795.57,78,5591.71
2025-03-18,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,57658,750,663.09,72,5203.93
2025-03-19,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,82305,1070,913.0,86,6207.17
2025-03-20,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,62245,809,762.89,64,4581.56
2025-03-21,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,67834,882,858.43,58,4169.56
2025-03-22,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,60799,790,712.98,27,1943.23
2025-03-23,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,94029,1222,856.45,70,5021.9
2025-03-24,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,71282,927,858.32,32,2273.31
2025-03-25,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,62379,811,703.93,30,2192.97
2025-03-26,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,68832,895,874.89,60,4348.71
2025-03-27,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,57126,743,880.4,69,4963.54
2025-03-28,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,71550,930,905.94,57,4084.45
2025-03-29,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,95552,1242,881.11,101,7271.5
2025-03-30,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,59394,772,654.75,59,4249.59
2025-03-31,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,93959,1221,932.95,61,4427.41
2025-04-01,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,50083,651,606.71,74,5291.76
2025-04-02,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,54710,711,810.23,96,6916.29
2025-04-03,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,60305,784,788.29,69,4945.63
2025-04-04,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,95625,1243,1075.26,58,4156.38
2025-04-05,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,62398,811,712.91,46,3341.93
2025-04-06,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,69874,908,818.38,39,2821.99
2025-04-07,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,48967,637,604.12,48,3435.79
2025-04-08,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,73138,951,778.97,43,3068.45
2025-04-09,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,57952,753,712.9,50,3571.16
2025-04-10,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,114304,1486,1296.82,89,6380.11
2025-04-11,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,64225,835,736.9,31,2227.33
2025-04-12,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,61376,798,745.05,39,2786.61
2025-04-13,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,58893,766,752.53,49,3522.46
2025-04-14,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,51174,665,624.87,49,3515.04
2025-04-15,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,78033,1014,757.0,49,3551.41
2025-04-16,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,85537,1112,895.42,59,4277.23
2025-04-17,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,80055,1041,845.78,50,3606.95
2025-04-18,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,43507,566,550.68,29,2096.49
2025-04-19,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,49284,641,665.78,44,3190.99
2025-04-20,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,84539,1099,886.39,60,4321.03
2025-04-21,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,86762,1128,927.31,60,4329.19
2025-04-22,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,90033,1170,1039.03,74,5303.35
2025-04-23,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,57577,749,699.09,61,4405.37
2025-04-24,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,77646,1009,1051.69,88,6342.47
2025-04-25,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,77257,1004,828.8,50,3634.08
2025-04-26,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,94764,1232,984.73,43,3084.57
2025-04-27,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,59101,768,740.07,82,5933.05
2025-04-28,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,45822,596,578.6,52,3778.35
2025-04-29,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,94342,1226,974.97,51,3691.63
2025-04-30,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,61950,805,772.86,63,4544.09
2025-05-01,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,79911,1039,782.58,81,5811.95
2025-05-02,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,54525,709,644.94,85,6144.5
2025-05-03,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,81635,1061,992.77,75,5364.36
2025-05-04,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,57975,754,675.26,72,5203.06
2025-05-05,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,91573,1190,1113.65,52,3732.26
2025-05-06,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,74268,965,776.39,58,4149.66
2025-05-07,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,66332,862,710.29,49,3555.19
2025-05-08,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,101473,1319,1064.83,80,5775.62
2025-05-09,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,72176,938,829.02,99,7127.57
2025-05-10,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,60013,780,734.94,60,4344.65
2025-05-11,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,50423,655,590.48,36,2580.75
2025-05-12,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,63440,825,774.52,40,2866.32
2025-05-13,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,89949,1169,908.84,107,7678.67
2025-05-14,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,62940,818,666.17,61,4372.5
2025-05-15,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,64716,841,764.14,66,4743.33
2025-05-16,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,60841,791,780.94,53,3799.55
2025-05-17,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,75220,978,754.4,62,4452.1
2025-05-18,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,84331,1096,973.28,51,3651.77
2025-05-19,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,67407,876,798.99,67,4809.27
2025-05-20,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,74352,967,745.04,40,2861.87
2025-05-21,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,112379,1461,1383.63,76,5507.02
2025-05-22,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,64654,841,780.97,48,3473.49
2025-05-23,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,68164,886,816.13,23,1636.07
2025-05-24,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,52511,683,700.83,49,3507.74
2025-05-25,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,62755,816,711.41,42,3005.41
2025-05-26,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,67913,883,857.53,59,4226.08
2025-05-27,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,80602,1048,998.43,69,4997.36
2025-05-28,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,72495,942,910.09,111,7972.81
2025-05-29,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,82831,1077,1027.72,77,5578.91
2025-05-30,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,80322,1044,1022.01,78,5607.67
2025-05-31,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,68174,886,778.16,68,4875.0
2025-06-01,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,67516,878,802.32,77,5578.39
2025-06-02,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,88903,1156,1035.19,81,5862.89
2025-06-03,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,75108,976,694.46,58,4206.98
2025-06-04,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,111952,1455,1330.37,103,7417.18
2025-06-05,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,70285,914,774.07,28,2021.11
2025-06-06,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,73217,952,797.22,111,8000.61
2025-06-07,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,51320,667,604.23,78,5607.07
2025-06-08,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,53382,694,607.71,52,3730.92
2025-06-09,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,86771,1128,1013.12,46,3300.94
2025-06-10,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,111626,1451,1279.83,117,8415.65
2025-06-11,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,61923,805,768.26,47,3380.57
2025-06-12,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,73709,958,906.09,76,5489.17
2025-06-13,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,75849,986,885.93,44,3133.69
2025-06-14,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,63311,823,902.2,126,9093.69
2025-06-15,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,111560,1450,1123.88,49,3501.16
2025-06-16,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,118918,1546,1120.95,76,5500.21
2025-06-17,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,71025,923,816.96,32,2301.51
2025-06-18,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,85718,1114,938.33,66,4731.26
2025-06-19,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,91002,1183,955.62,59,4268.93
2025-06-20,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,63690,828,850.72,87,6296.28
2025-06-21,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,58174,756,620.3,43,3125.52
2025-06-22,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,53616,697,654.64,72,5205.18
2025-06-23,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,112956,1468,1051.02,53,3800.36
2025-06-24,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,89842,1168,1071.12,67,4807.26
2025-06-25,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,77129,1003,824.07,56,4046.26
2025-06-26,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,75306,979,896.94,75,5388.69
2025-06-27,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,113065,1470,1061.97,81,5810.3
2025-06-28,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,45266,588,557.46,56,4060.63
2025-06-29,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,67163,873,699.38,58,4210.23
2025-06-30,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,112148,1458,1232.43,97,6974.06
2025-07-01,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,78114,1015,877.72,49,3494.75
2025-07-02,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,59376,772,678.97,59,4271.97
2025-07-03,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,67968,884,850.07,101,7248.06
2025-07-04,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,66040,859,1000.7,42,3021.96
2025-07-05,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,44338,576,465.91,46,3281.93
2025-07-06,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,61930,805,760.89,70,5064.53
2025-07-07,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,74894,974,779.54,91,6521.27
2025-07-08,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,54934,714,620.52,61,4416.27
2025-07-09,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,81588,1061,846.62,64,4597.47
2025-07-10,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,75408,980,814.29,69,4937.81
2025-07-11,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,55527,722,831.25,49,3532.45
2025-07-12,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,63071,820,693.92,48,3439.28
2025-07-13,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,50786,660,614.97,33,2362.95
2025-07-14,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,61772,803,643.25,79,5702.65
2025-07-15,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,66953,870,738.38,64,4629.43
2025-07-16,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,88636,1152,976.36,52,3738.14
2025-07-17,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,72579,944,872.62,69,4943.01
2025-07-18,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,64497,838,826.72,86,6211.81
2025-07-19,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,50283,654,614.34,66,4747.72
2025-07-20,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,49462,643,692.82,41,2921.76
2025-07-21,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,77102,1002,956.95,26,1895.98
2025-07-22,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,67782,881,918.09,74,5313.66
2025-07-23,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,56972,741,769.64,44,3194.53
2025-07-24,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,45341,589,524.34,52,3755.26
2025-07-25,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,67015,871,743.3,75,5404.96
2025-07-26,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,58015,754,680.94,74,5321.13
2025-07-27,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,51315,667,631.09,84,6072.5
2025-07-28,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,60643,788,780.04,85,6098.71
2025-07-29,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,80621,1048,973.67,115,8301.47
2025-07-30,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,65755,855,835.27,93,6683.42
2025-07-31,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,85381,1110,1005.25,108,7789.61
2025-08-01,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,47086,612,641.44,50,3598.17
2025-08-02,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,64627,840,704.92,37,2655.17
2025-08-03,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,42439,552,525.5,91,6572.46
2025-08-04,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,69242,900,780.22,60,4289.73
2025-08-05,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,65212,848,698.21,78,5611.59
2025-08-06,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,93778,1219,1061.81,61,4410.28
2025-08-07,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,84062,1093,907.99,87,6254.14
2025-08-08,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,70406,915,1012.86,34,2421.65
2025-08-09,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,56232,731,691.15,47,3406.03
2025-08-10,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,59334,771,621.7,48,3453.58
2025-08-11,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,62868,817,699.04,62,4463.31
2025-08-12,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,91141,1185,886.38,88,6353.75
2025-08-13,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,118679,1543,1170.95,55,3989.21
2025-08-14,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,80216,1043,910.82,79,5721.31
2025-08-15,TOF Prospecting - Lookalike 1pct,LAL 1% Purchasers,65907,857,790.79,85,6141.11
2024-06-01,TOF Prospecting - Broad Interests,Broad Interests,38521,424,402.59,27,1851.23
2024-06-02,TOF Prospecting - Broad Interests,Broad Interests,41856,460,439.33,30,2052.06
2024-06-03,TOF Prospecting - Broad Interests,Broad Interests,48614,535,502.94,20,1327.84
2024-06-04,TOF Prospecting - Broad Interests,Broad Interests,51379,565,486.68,30,2029.63
2024-06-05,TOF Prospecting - Broad Interests,Broad Interests,35277,388,459.23,27,1867.82
2024-06-06,TOF Prospecting - Broad Interests,Broad Interests,61625,678,582.65,25,1693.94
2024-06-07,TOF Prospecting - Broad Interests,Broad Interests,80502,886,735.93,38,2580.04
2024-06-08,TOF Prospecting - Broad Interests,Broad Interests,54625,601,567.69,38,2571.35
2024-06-09,TOF Prospecting - Broad Interests,Broad Interests,43699,481,453.05,28,1875.98
2024-06-10,TOF Prospecting - Broad Interests,Broad Interests,57833,636,651.72,24,1645.76
2024-06-11,TOF Prospecting - Broad Interests,Broad Interests,52598,579,578.21,31,2109.19
2024-06-12,TOF Prospecting - Broad Interests,Broad Interests,52592,579,539.51,28,1882.53
2024-06-13,TOF Prospecting - Broad Interests,Broad Interests,51694,569,533.72,33,2275.96
2024-06-14,TOF Prospecting - Broad Interests,Broad Interests,51268,564,524.73,32,2173.46
2024-06-15,TOF Prospecting - Broad Interests,Broad Interests,52389,576,541.27,28,1919.67
2024-06-16,TOF Prospecting - Broad Interests,Broad Interests,49120,540,493.89,26,1761.68
2024-06-17,TOF Prospecting - Broad Interests,Broad Interests,46987,517,477.76,29,2002.58
2024-06-18,TOF Prospecting - Broad Interests,Broad Interests,38881,428,473.82,38,2602.21
2024-06-19,TOF Prospecting - Broad Interests,Broad Interests,56912,626,576.04,36,2481.56
2024-06-20,TOF Prospecting - Broad Interests,Broad Interests,64501,710,589.17,52,3560.98
2024-06-21,TOF Prospecting - Broad Interests,Broad Interests,46763,514,515.76,43,2934.89
2024-06-22,TOF Prospecting - Broad Interests,Broad Interests,41602,458,393.9,38,2617.12
2024-06-23,TOF Prospecting - Broad Interests,Broad Interests,50192,552,605.15,53,3577.79
2024-06-24,TOF Prospecting - Broad Interests,Broad Interests,59705,657,658.72,60,4050.93
2024-06-25,TOF Prospecting - Broad Interests,Broad Interests,32592,359,382.25,17,1152.12
2024-06-26,TOF Prospecting - Broad Interests,Broad Interests,72631,799,696.01,47,3210.4
2024-06-27,TOF Prospecting - Broad Interests,Broad Interests,56442,621,526.93,45,3063.4
2024-06-28,TOF Prospecting - Broad Interests,Broad Interests,50984,561,566.41,50,3426.78
2024-06-29,TOF Prospecting - Broad Interests,Broad Interests,60768,668,594.58,27,1857.24
2024-06-30,TOF Prospecting - Broad Interests,Broad Interests,69968,770,652.54,45,3064.9
2024-07-01,TOF Prospecting - Broad Interests,Broad Interests,57704,635,636.84,37,2525.72
2024-07-02,TOF Prospecting - Broad Interests,Broad Interests,51158,563,555.48,57,3859.34
2024-07-03,TOF Prospecting - Broad Interests,Broad Interests,40639,447,415.41,17,1152.35
2024-07-04,TOF Prospecting - Broad Interests,Broad Interests,30891,340,369.67,18,1256.32
2024-07-05,TOF Prospecting - Broad Interests,Broad Interests,57338,631,623.81,21,1411.58
2024-07-06,TOF Prospecting - Broad Interests,Broad Interests,67597,744,600.15,36,2462.14
2024-07-07,TOF Prospecting - Broad Interests,Broad Interests,35217,387,407.25,50,3388.61
2024-07-08,TOF Prospecting - Broad Interests,Broad Interests,50301,553,508.03,30,2036.35
2024-07-09,TOF Prospecting - Broad Interests,Broad Interests,46234,509,482.62,30,2039.88
2024-07-10,TOF Prospecting - Broad Interests,Broad Interests,42975,473,480.53,34,2325.85
2024-07-11,TOF Prospecting - Broad Interests,Broad Interests,60231,663,648.02,36,2417.06
2024-07-12,TOF Prospecting - Broad Interests,Broad Interests,60192,662,555.67,36,2475.56
2024-07-13,TOF Prospecting - Broad Interests,Broad Interests,43594,480,453.71,31,2115.53
2024-07-14,TOF Prospecting - Broad Interests,Broad Interests,74485,819,763.19,32,2198.36
2024-07-15,TOF Prospecting - Broad Interests,Broad Interests,44088,485,413.23,25,1691.03
2024-07-16,TOF Prospecting - Broad Interests,Broad Interests,52166,574,590.67,43,2908.68
2024-07-17,TOF Prospecting - Broad Interests,Broad Interests,36295,399,443.31,36,2437.43
2024-07-18,TOF Prospecting - Broad Interests,Broad Interests,56493,621,520.7,46,3108.01
2024-07-19,TOF Prospecting - Broad Interests,Broad Interests,50728,558,550.44,36,2434.46
2024-07-20,TOF Prospecting - Broad Interests,Broad Interests,54888,604,552.15,36,2455.47
2024-07-21,TOF Prospecting - Broad Interests,Broad Interests,38134,419,452.7,35,2351.01
2024-07-22,TOF Prospecting - Broad Interests,Broad Interests,47474,522,502.32,25,1710.58
2024-07-23,TOF Prospecting - Broad Interests,Broad Interests,41592,458,510.55,25,1712.13
2024-07-24,TOF Prospecting - Broad Interests,Broad Interests,40457,445,442.2,26,1773.33
2024-07-25,TOF Prospecting - Broad Interests,Broad Interests,51302,564,602.1,24,1612.33
2024-07-26,TOF Prospecting - Broad Interests,Broad Interests,47088,518,565.48,37,2541.3
